The biopic of wannabe actor Johnny Stompanato may be directed by Adrian Lyne of Fatal Attraction and Indecent Proposal fame.,Adrian Lyne is the director of Indecent Proposal.,YES
Kabul - A roadside bomb that injured six U.S. soldiers in eastern Afghanistan was followed by a blast near a Kabul police station Monday that hurt two police officers and a civilian.,The six U.S. soldiers were residents in Afghanistan.,UNKNOWN
Jim Tracy became the latest to be shown the door in Paul DePodesta's restructuring of the Los Angeles Dodgers.,Jim Tracy was fired by Paul DePodesta.,YES
Cote d'Ivoire's President Laurent Gbagbo promulgated new election laws on July 14.,President Laurent Gbagbo lives in Cote d'Ivoire.,YES
Those accused of the assassination of six Jesuits if found guilty will be punished whether they are civilians military or influential people.,Six Jesuits were killed by civilians.,UNKNOWN
The seven refineries located in Lake Charles La. and the Texas cities of Beaumont and Port Arthur appear to be the ones hardest hit by the water and wind that accompanied Rita.,Rita caused damages to seven refineries located in Lake Charles La. ,YES
The Cosmic Microwave Background (CMB) is a uniform fabric of radiation that covers the entire universe at a constant temperature of 2.7 kelvins.,The temperature of the Cosmic Microwave Background is 2.7 kelvins.,YES
Nicholas Cage's wife Alice Kim Cage gave birth Monday to a boy Kal-el Coppola Cage in New York City said Cage's Los Angeles-based publicist Annett Wolf. No other details were available.,Nicholas Cage is married to Alice Kim Cage.,YES
The aftershocks were less in the past two months but they seem to be starting again. We are really worried about the fate of these islands Smriti Kana Saha of Ranjat village in the Middle Andaman Island told Reuters by phone.,Smriti Kana Saha is a resident of Ranjat village.,YES
Hakimi also claimed that the rebels killed Mawlavi Waqifi a religious leader in the southeastern province of Khost.,Mawlavi Waqifi lived in the southeastern province of Khost.,YES
In that aircraft accident four people were killed: the pilot who was wearing civilian clothes and three other people who were wearing military uniforms.,Four people were assassinated by the pilot.,NO
The Actors Studio offering will be based on Simon's female version of the play which was premiered in 1985 in New York at the Broadhurst Theatre with the characters' names being Florence Unger and Olive Madison played by Sally Struthers and Rita Moreno respectively.,Broadhurst Theatre is located in New York.,YES
Vinicio Cerezo tacitly blamed president Alfredo Cristiani's administration for the crisis which prevails in the country as a result of the Farabundo Marti National Liberation Front's (FMLN) offensive. Meanwhile Morales Ehrlich blamed the extreme- right death-squads of El Salvador for the assassination of six Jesuit priests at the Central American University.,Farabundo Marti National Liberation Front is suspected of the assassination of six Jesuit priests.,UNKNOWN
The solar system is much more complicated now astronomers say than in 1930 when Clyde Tombaugh added Pluto to the inventory of wandering lights circling the Sun.,Pluto was discovered by Clyde Tombaugh.,YES
The Southeast Asian ministers gather in Laos for their regional meeting.,Southeast Asian ministers' meeting is held in Laos.,YES
Australia was one of the countries in the U.S.-led coalition that invaded Iraq in 2003.,The coalition is coordinated by the U.S,YES
Martin was taken to New Orleans Ochsner Foundation Hospital where nurse Jinny Resor said he was treated for dehydration.,Martin works for the Ochsner Foundation Hospital.,UNKNOWN
A force majeure is an act of God said attorney Phil Wittmann who represents the New Orleans Saints and owner Tom Benson's local interests.,New Orleans Saints are property of Tom Benson.,YES
The two rescuers who retrieved him are firefighters with a California-based FEMA team: J.D. Madden of Santa Clara and Eric Mijangos of Menlo Park.,A FEMA team is based in California.,YES
The galaxy measuring just 2,000 light-years across is a fraction of the size of our own Milky Way which stretches 100,000 light-years in diameter.,The Milky Way measures 2,000 light-years across.,NO
Sir Ian Blair the Metropolitan Police Commissioner said last night that his officers were playing out of their socks but admitted that they were racing against time to track down the bombers.,The officers belong to Sir Ian Blair's family.,UNKNOWN
A.S. Roma suffered their second home defeat of the campaign with a 3-2 loss to 10-man Siena.,Siena was beaten by A.S. Roma.,NO
Helena Brighton an attorney for Eliza May who served as executive director of the Texas Funeral Services Commission -the state agency that regulates the funeral business- claimed that she was fired from her state job because she raised questions about SCI.,Helena Brighton is a clerk of the Texas Funeral Services Commission.,NO
Warrington-born Chris Evans denies he went wild despite quitting Radio 1 in 1997 and later being sacked by Virgin Radio for not turning up for work during a five-day drinking binge.,Virgin Radio was the employer of Chris Evans.,YES
Self-sufficiency has been turned into a formal public awareness campaign in San Francisco by Mayor Gavin Newsom.,Gavin Newsom is a politician of San Francisco.,YES
SCI Houston's largest funeral services company was headed by Robert Waltrip--a close associate of the Bush family. ,Robert Waltrip works for the Bush family.,UNKNOWN
Moscow (USSR) 12 Jul 89 (PRAVDA)- Blood is flowing in Columbia where last year according to official statistics there were 4,600 victims of political violence including Jaime Pardo Leal (president of Colombia's national coordination committee) around 30 deputies and many municipal advisors and mayors.,Jaime Pardo Leal was killed in Moscow.,NO
San Salvador Jan. 13 '90 (Acan-Efe) -The bodies of Hector Oqueli and Gilda Flores who had been kidnapped yesterday were found in Cuilapa Guatemala near the border with El Salvador the relatives of one of the victims have reported.,Gilda Flores was kidnapped on the 13th of January 1990.,NO
The automobile industry led by General Motors and Ford offered price discounts from June-August that temporarily boosted sales but these discounts may have masked underlying weakness.,Ford is part of the automobile industry.,YES
Ordonez Reyes accused Jose Jesus Pena alleged chief of security for the Nicaraguan embassy in Tegucigalpa of masterminding the January 7th assassination of contra-commander Manuel Antonio Rugama.,Manuel Antonio Rugama was killed by Jose Jesus Pena.,UNKNOWN
Alan Mulally Boeing's head of the unit said at the start of the strike that it may cause delivery delays that would give Airbus SAS an advantage in what is the strongest commercial aircraft market in five years.,Alan Mulally is the owner of Boeing.,UNKNOWN
At the time neither USA Today nor The Observer was able to verify which of the sixty-plus candidates it was.,USA Today is a subsidiary of The Observer.,UNKNOWN
